,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
3129,I made Tanisha feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,African-American,3,0.143053541888322,0.181595625819875,0.191513361490328,0.142451512547575,0.139737320631061,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.160466169866118,0.14343999087291182,0.1262729547300935,0.17575142213861464,0.17210908419826143,4
3130,I made Tanisha feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,African-American,5,0.128106542244232,0.158149735768021,0.169590953035192,0.143757949494846,0.174611600037004,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.13730378635222032,0.11761062340446345,0.11302231238108065,0.19488852019929706,0.2147437988488511,5
3131,I made Tanisha feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,African-American,2,0.161655330466034,0.198552625127292,0.191134177036142,0.131921398455819,0.1301593643094,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1732611665896811,0.1476568892537819,0.12737959352818112,0.1788420481651218,0.1600747965291465,4
3132,I made Tanisha feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,African-American,3,0.147124957834231,0.176748051201558,0.182408390837757,0.140771847779173,0.150801345655973,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.15768760458024317,0.13144156318940012,0.12156437452130556,0.1908403479307231,0.18546106805515516,4
3133,I made Tanisha feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,African-American,2,0.158938904346135,0.195865104313154,0.191266927574275,0.133029389697849,0.128034656218771,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17034971815719485,0.14565827068620565,0.12746806388889967,0.18034412004575026,0.15746175199642432,4
3134,I made Tanisha feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,African-American,3,0.152236507044635,0.180149557153659,0.181964985095456,0.139197081157192,0.147433389767281,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1631661308788934,0.13397114841822022,0.12126887089082883,0.1887054820836826,0.18131903143364886,4
3135,I made Tanisha feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,African-American,3,0.143077505363474,0.170652184953348,0.182002364542132,0.144527352310008,0.150782541900608,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.154816314746152,0.12527720717949878,0.11772945720881528,0.1854731436797346,0.20121235513236166,5
3136,I made Tanisha feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,African-American,3,0.125226973528799,0.160098408450524,0.174946546550554,0.146876174135739,0.164682813101032,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13550123409889916,0.11752959090472416,0.11316535374564088,0.18848740610825718,0.21976162661937176,5
3137,I made Tanisha feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,African-American,3,0.143195521412076,0.179312049072764,0.184909474627658,0.14519800737475,0.144082633534796,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15494401343420958,0.1316344864122901,0.11960994097767322,0.1863338008577311,0.19227163610439435,5
3138,I made Tanisha feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,African-American,3,0.145860703254899,0.182614574037539,0.190012332696347,0.146497253227665,0.140460284888461,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15782786040921806,0.13405889782161776,0.12291075914095215,0.18800113378054087,0.1874377787290489,4
3139,I made Tanisha feel excited.,I made <person object> feel <emotion word>.,joy,excited,female,African-American,3,0.143196466505636,0.183887191327769,0.190874277624115,0.144633141672012,0.13868916124895,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.1549450360680728,0.13499313689961104,0.12346831403176525,0.18560890404083685,0.1850742958334527,4
3140,I made Tia feel angry.,I made <person object> feel <emotion word>.,anger,angry,female,African-American,3,0.139788571702846,0.1689101098405,0.18028879448197,0.13265395281644,0.165087688631102,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.15032822411933108,0.14271508084858509,0.12617394964105905,0.1872990020192339,0.16308696134042347,4
3141,I made Tia feel furious.,I made <person object> feel <emotion word>.,anger,furious,female,African-American,5,0.105929553015933,0.147793256109037,0.165566690762735,0.135409196477738,0.195439443394054,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11391633373642614,0.12487308494674543,0.11587078033639675,0.1911892320283994,0.1930708777468163,5
3142,I made Tia feel irritated.,I made <person object> feel <emotion word>.,anger,irritated,female,African-American,3,0.138683239348198,0.184650819420088,0.191501009276875,0.135548441595687,0.145203829931587,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.14913955291458417,0.15601467932961316,0.13402074582693382,0.1913858373392414,0.14344407868869247,4
3143,I made Tia feel enraged.,I made <person object> feel <emotion word>.,anger,enraged,female,African-American,5,0.110186411223304,0.152060912238328,0.16956048027899,0.13438820703745,0.190145939315545,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.11849414669242511,0.12847890161515474,0.11866580816244027,0.18974765943159383,0.18784152659310144,4
3144,I made Tia feel annoyed.,I made <person object> feel <emotion word>.,anger,annoyed,female,African-American,3,0.146736106407931,0.185813722320234,0.192076970359334,0.130843281025794,0.13989247320625,0.9675117947053308,0.8278275448136959,0.7779301585599314,1.254547120965569,1.1721833809554727,1.1115079963742116,1.02064415002886,0.8996225953644997,1.125455400888431,0.842769857343998,0.157799582768327,0.15699723615566757,0.13442382847453926,0.18474244782561972,0.13819709124757662,4
3145,I made Tia feel sad.,I made <person object> feel <emotion word>.,sadness,sad,female,African-American,3,0.148658388487505,0.190124244901559,0.190726464584013,0.139372747267711,0.135481551394775,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16675324430402433,0.15017663465335582,0.1257541199258003,0.17195295509049277,0.16686741688627557,4
3146,I made Tia feel depressed.,I made <person object> feel <emotion word>.,sadness,depressed,female,African-American,2,0.138509952047172,0.185906187645931,0.184978070272073,0.142737542814743,0.140031511437989,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.15536952947799584,0.14684484683348378,0.12196395756285217,0.17610431573258525,0.1724714277019959,4
3147,I made Tia feel devastated.,I made <person object> feel <emotion word>.,sadness,devastated,female,African-American,3,0.120719367974816,0.164070182602685,0.178022131882615,0.147214127857513,0.164806964843486,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1354134567510389,0.12959687431232372,0.11737760971473239,0.18162736124836049,0.20298640091716832,5
3148,I made Tia feel miserable.,I made <person object> feel <emotion word>.,sadness,miserable,female,African-American,3,0.136417737732552,0.175382811474587,0.181172801271149,0.143536962292283,0.14878724192654,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.1530226486306259,0.13853257072465805,0.11945498087031067,0.1770906099989662,0.1832555242416024,5
3149,I made Tia feel disappointed.,I made <person object> feel <emotion word>.,sadness,disappointed,female,African-American,3,0.145846176252312,0.186039437160317,0.191492660014885,0.137537124768793,0.13592985477722,0.9850182029037939,0.8151302847128743,0.7632807406185482,1.160311868958388,1.2762589028063962,1.1387820562680464,0.9690313706715283,0.863827368186981,1.0633030222153617,0.9650561826580826,0.16359872662990518,0.14695009886827842,0.1262593053614483,0.16968823175463676,0.1674195749228484,4
3150,I made Tia feel terrified.,I made <person object> feel <emotion word>.,fear,terrified,female,African-American,5,0.13263284925138,0.161355318261766,0.169646503168148,0.137360063514306,0.17066167347861,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1421550537378404,0.11999450696666425,0.11305933325022136,0.18621509006529274,0.20988603318984714,5
3151,I made Tia feel discouraged.,I made <person object> feel <emotion word>.,fear,discouraged,female,African-American,2,0.166715518696173,0.203299788232225,0.192840510919596,0.12670231757389,0.125406652744693,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.1786846445126777,0.1511871943122285,0.12851676386510436,0.17176669022176128,0.15422973620084207,1
3152,I made Tia feel scared.,I made <person object> feel <emotion word>.,fear,scared,female,African-American,3,0.152232655509729,0.180449665787663,0.183140749282682,0.13489202977262,0.146533955386352,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.16316200282800233,0.13419432908534473,0.12205244799135712,0.18286924765859952,0.18021287379157339,4
3153,I made Tia feel anxious.,I made <person object> feel <emotion word>.,fear,anxious,female,African-American,2,0.162033933440909,0.199491529938927,0.192918742895197,0.127790049500939,0.125277500280481,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17366695087722706,0.14835512108880575,0.12856890083719114,0.1732412971313688,0.15407089972726473,1
3154,I made Tia feel fearful.,I made <person object> feel <emotion word>.,fear,fearful,female,African-American,2,0.158982825232797,0.184437043753643,0.182815432620471,0.132429109416974,0.142879523046488,0.9871946669557095,0.7964935303868591,0.7703485381464837,1.209344733834917,1.2366185306760298,1.085696415473141,0.9336752116997982,0.8651158023540825,1.1209965362181318,0.9945160342548459,0.17039679228731336,0.13715960756684667,0.1218356437293305,0.17953033732239038,0.17571851784310158,4
3155,I made Tia feel happy.,I made <person object> feel <emotion word>.,joy,happy,female,African-American,3,0.145099509431078,0.173484278072146,0.184278956778102,0.141102740206015,0.146640304344405,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15700421435589804,0.1273562706060367,0.11920208625350279,0.18107831071103248,0.19568472995974237,5
3156,I made Tia feel ecstatic.,I made <person object> feel <emotion word>.,joy,ecstatic,female,African-American,3,0.125441608449664,0.160894871391631,0.176204980447973,0.143245161581942,0.162829343341478,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.13573347876503125,0.11811428106214072,0.11397938020100608,0.1838276977393613,0.21728825662052728,5
3157,I made Tia feel glad.,I made <person object> feel <emotion word>.,joy,glad,female,African-American,3,0.144446988547887,0.181044485802571,0.187349485489353,0.142263956259628,0.140829604236172,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15629815732636082,0.1329062828160967,0.12118827846275831,0.18256850885354745,0.18793061838284555,5
3158,I made Tia feel relieved.,I made <person object> feel <emotion word>.,joy,relieved,female,African-American,3,0.147273260924386,0.185311756859467,0.191259812576909,0.143064829258058,0.137093473155306,0.9974736646123158,0.7937950193705744,0.7628672068530297,1.1725332737989456,1.2733308353651354,1.0847856403706186,0.9248085586138897,0.8479283677839443,1.094474911232833,1.0480025219987141,0.15935631152528162,0.13603892246224,0.12371769991662257,0.18359627578024248,0.18294492359093922,4
