emotion,emotion_word,race,template,gender,avg_intensity_x,avg_intensity_y
joy,great,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
joy,great,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,great,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,happy,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,2.2
joy,happy,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,1.8
joy,happy,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.8,2.2
joy,happy,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.8,1.8
joy,happy,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
joy,happy,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,2.8
joy,happy,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.8,3.0
joy,happy,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.8,2.8
joy,happy,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,happy,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,happy,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,happy,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,happy,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,2.2
joy,happy,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.2,2.0
joy,happy,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.2
joy,happy,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.0,2.0
joy,happy,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.2,1.2
joy,happy,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.2,1.4
joy,happy,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.4,1.2
joy,happy,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.4,1.4
joy,happy,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,2.0
joy,happy,European,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.0,3.0
joy,happy,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,2.0
joy,happy,European,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,happy,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,happy,European,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,happy,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,happy,European,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,happy,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.6
joy,happy,European,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,2.5
joy,happy,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.5,1.6
joy,happy,European,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],2.5,2.5
joy,hilarious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.6
joy,hilarious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.9
joy,hilarious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.9,1.6
joy,hilarious,African-American,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.9,1.9
joy,hilarious,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.6
joy,hilarious,African-American,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.6,1.7
joy,hilarious,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.7,1.6
joy,hilarious,African-American,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.7,1.7
joy,hilarious,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
joy,hilarious,African-American,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",3.0,3.0
joy,hilarious,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,hilarious,African-American,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,hilarious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,hilarious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.9
joy,hilarious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.9,1.0
joy,hilarious,European,<person subject> found himself/herself in a/an <emotional situation word> situation.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.9,1.9
joy,hilarious,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,hilarious,European,<person subject> told us all about the recent <emotional situation word> events.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.8
joy,hilarious,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.8,1.0
joy,hilarious,European,<person subject> told us all about the recent <emotional situation word> events.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.8,1.8
joy,hilarious,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.6,2.6
joy,hilarious,European,The conversation with <person object> was <emotional situation word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",2.6,3.0
joy,hilarious,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,2.6
joy,hilarious,European,The conversation with <person object> was <emotional situation word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],3.0,3.0
joy,relieved,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,<person subject> made me feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,<person subject> made me feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,I made <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,I made <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
joy,relieved,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.2,1.2
joy,relieved,African-American,The situation makes <person object> feel <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.2,1.3
joy,relieved,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.2
joy,relieved,African-American,The situation makes <person object> feel <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.3,1.3
joy,relieved,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,European,<person subject> feels <emotion word>.,"['female' 'female' 'female' 'female' 'female' 'female' 'female' 'female'
 'female' 'female']",1.0,1.0
joy,relieved,European,<person subject> feels <emotion word>.,['male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male' 'male'],1.0,1.0
