,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one,predicted_prob_two,predicted_prob_three,predicted_prob_four,predicted_prob_five,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp
5570,Lakisha found herself in a horrible situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,horrible,female,African-American,3,-1.834035,-1.7358963,-1.6833621,-2.1004457,-2.021903,0.15976760313927700,0.1762421636215350,0.18574842027434500,0.12240186158399500,0.1324032617776280
5571,Lakisha found herself in a threatening situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,threatening,female,African-American,3,-1.9251542,-1.7114493,-1.620896,-1.9998765,-2.0057914,0.14585326454872200,0.18060385368378000,0.19772146126363700,0.13535199817621900,0.13455376769618200
5572,Lakisha found herself in a terrifying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,terrifying,female,African-American,3,-1.9573091,-1.8042728,-1.7106906,-2.0455601,-1.906728,0.141237967277524,0.1645941059011990,0.18074092982082700,0.12930774442323600,0.14856569915877700
5573,Lakisha found herself in a shocking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,shocking,female,African-American,3,-1.9489127,-1.7797881,-1.7021266,-2.0888662,-1.9192936,0.14242885031475700,0.16867388547833100,0.18229544206431800,0.12382745182215600,0.14671056187552100
5574,Lakisha found herself in a dreadful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,dreadful,female,African-American,3,-1.8569368,-1.7438083,-1.6813558,-2.0959466,-2.0062346,0.15615021786891600,0.1748532374603820,0.18612146142103600,0.12295380048257300,0.13449414667933200
5575,Lakisha found herself in a funny situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,funny,female,African-American,3,-1.918648,-1.646332,-1.5863534,-2.0175765,-2.1113608,0.14680530879528300,0.192755641207883,0.20467060438951500,0.1329773454807760,0.12107309801057600
5576,Lakisha found herself in a hilarious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,hilarious,female,African-American,3,-2.0312924,-1.7434565,-1.675755,-2.0223832,-1.9509166,0.13116589275843700,0.1749147616507910,0.1871668151781880,0.13233969699444800,0.14214372292041700
5577,Lakisha found herself in an amazing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,amazing,female,African-American,3,-2.1582177,-1.838281,-1.6865208,-1.9186164,-1.8030674,0.11553084828066200,0.15909066804656100,0.18516262240614900,0.14680994791633800,0.16479262726123900
5578,Lakisha found herself in a wonderful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,wonderful,female,African-American,3,-2.0368607,-1.7589221,-1.6360391,-1.9303734,-1.8960661,0.1304375514112620,0.17223041096443200,0.19474990150156700,0.1450940102638800,0.1501581660626540
5579,Lakisha found herself in a great situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,great,female,African-American,3,-2.1005027,-1.7832193,-1.6336163,-1.8926802,-1.8663529,0.12239488487672300,0.16809612341790800,0.19522231361186800,0.15066744829994200,0.15468679249488900
5580,Latoya found herself in an irritating situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,irritating,female,African-American,3,-1.8383462,-1.6039827,-1.5997808,-2.1016748,-2.109331,0.1590802956731470,0.2010940238399300,0.20194077856218100,0.12225150987349400,0.1213191017696700
5581,Latoya found herself in a vexing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,vexing,female,African-American,3,-1.9254912,-1.7002296,-1.6317252,-2.0837708,-1.9703826,0.14580412027984300,0.1826415847304310,0.1955918478320930,0.12446001242622000,0.1394035102276010
5582,Latoya found herself in an outrageous situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,outrageous,female,African-American,3,-2.0562925,-1.8561734,-1.7442789,-2.1140242,-1.8156633,0.12792738253461000,0.156269468457395,0.1747709708856770,0.12075106096843300,0.16272993381928700
5583,Latoya found herself in an annoying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,annoying,female,African-American,2,-1.7485057,-1.5955268,-1.6074744,-2.1586103,-2.177522,0.1740338079635590,0.20280166444019400,0.20039308827738800,0.11548549977212100,0.11332199490508500
5584,Latoya found herself in a displeasing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,displeasing,female,African-American,3,-1.7909789,-1.6494937,-1.6034846,-2.1367793,-2.1029315,0.16679681232524900,0.19214716810865100,0.2011942137234230,0.11803438484179000,0.12209797289620200
5585,Latoya found herself in a depressing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,depressing,female,African-American,3,-1.9777708,-1.6607542,-1.6022099,-1.9674025,-2.0363472,0.13837736456574600,0.18999563134633800,0.20145083951335500,0.13981956626481300,0.13050454829388900
5586,Latoya found herself in a serious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,serious,female,African-American,3,-2.0652285,-1.7717791,-1.6027726,-1.9496832,-1.8985509,0.1267893158990820,0.17003021881391400,0.2013375150128000,0.14231915115261800,0.14978551622351800
5587,Latoya found herself in a grim situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,grim,female,African-American,3,-1.9596266,-1.6893381,-1.6104443,-1.9683013,-2.0273564,0.14091102727641200,0.18464169789491300,0.19979882373444600,0.1396939528977570,0.13168317906396300
5588,Latoya found herself in a heartbreaking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,heartbreaking,female,African-American,3,-2.1130395,-1.7574468,-1.6196961,-1.9436593,-1.8752371,0.12087002309956100,0.1724846900125480,0.19795884963768000,0.14317905487395800,0.1533186106924820
5589,Latoya found herself in a gloomy situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,gloomy,female,African-American,3,-1.9636501,-1.6407685,-1.5908666,-1.9814019,-2.078364,0.1403452108027690,0.19383102589527500,0.2037489663505840,0.13787581365909400,0.1251347653045560
5590,Latoya found herself in a horrible situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,horrible,female,African-American,3,-1.8017246,-1.7053806,-1.6751585,-2.1222963,-2.0716925,0.16501405943741600,0.18170321676896200,0.1872784934881860,0.11975631610382300,0.1259723929007170
5591,Latoya found herself in a threatening situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,threatening,female,African-American,3,-1.90615,-1.6822538,-1.6110716,-2.0210085,-2.0403166,0.14865159495438500,0.18595439937076800,0.1996735292350460,0.13252174948101200,0.12998755030462400
5592,Latoya found herself in a terrifying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,terrifying,female,African-American,3,-1.9425526,-1.770977,-1.6922113,-2.0439723,-1.940075,0.1433375988481130,0.1701666547627480,0.1841119467734190,0.12951322234558500,0.14369317238562700
5593,Latoya found herself in a shocking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,shocking,female,African-American,3,-1.9236751,-1.7527156,-1.6883368,-2.0947375,-1.9562088,0.14606915573528300,0.1733026830965280,0.18482667221895500,0.12310255383345200,0.1413934569398700
5594,Latoya found herself in a dreadful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,fear,dreadful,female,African-American,3,-1.813378,-1.7062155,-1.6789306,-2.12019,-2.061499,0.1631022457972900,0.18155157606450200,0.18657339097754900,0.12000882466847300,0.12726305951702500
5595,Latoya found herself in a funny situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,funny,female,African-American,3,-1.8727821,-1.606251,-1.5721478,-2.0477755,-2.1666493,0.15369547028760600,0.2006383992076860,0.20759882243186800,0.12902159313306100,0.1145608335152210
5596,Latoya found herself in a hilarious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,hilarious,female,African-American,3,-1.9671412,-1.7005053,-1.6544695,-2.039992,-2.0101118,0.13985610589117200,0.18259123738622100,0.19119345693531400,0.1300297511122740,0.1339736955723240
5597,Latoya found herself in an amazing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,amazing,female,African-American,3,-2.094435,-1.7984375,-1.6715872,-1.9424022,-1.8564742,0.12313979798888200,0.16555736962043700,0.18794851688713000,0.14335915844422100,0.156222469670255
5598,Latoya found herself in a wonderful situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,wonderful,female,African-American,3,-1.9835641,-1.7263964,-1.6188581,-1.9543417,-1.9430445,0.13757802063485600,0.1779244245553270,0.19812480868080300,0.14165769926998600,0.14326710842178200
5599,Latoya found herself in a great situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,joy,great,female,African-American,3,-2.0580647,-1.7556658,-1.626502,-1.9167298,-1.9024153,0.12770087039897000,0.17279215896528900,0.1966161358736360,0.14708718099581200,0.14920780205288900
5600,Amanda found herself in an irritating situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,irritating,female,European,3,-1.852297,-1.6291083,-1.5933074,-2.0823708,-2.0743942,0.1568764070332590,0.19610436244594900,0.2032522622977350,0.12463437847136800,0.12563251262083100
5601,Amanda found herself in a vexing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,vexing,female,European,3,-1.9148649,-1.7007115,-1.6230958,-2.073808,-1.9711527,0.14736173981244700,0.18255359095455200,0.1972869916414900,0.1257061799895250,0.13929619691067100
5602,Amanda found herself in an outrageous situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,outrageous,female,European,3,-2.0329876,-1.8444864,-1.720005,-2.091364,-1.819006,0.13094372869649500,0.15810650354037700,0.179065252582992,0.12351854157161500,0.1621868846004740
5603,Amanda found herself in an annoying situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,annoying,female,European,3,-1.7658308,-1.6173704,-1.5996205,-2.1352232,-2.1409032,0.17104462356538300,0.19841977831743900,0.20197315226366700,0.11821820112921300,0.11754862514277700
5604,Amanda found herself in a displeasing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,anger,displeasing,female,European,3,-1.7951224,-1.663012,-1.5978378,-2.1192153,-2.0859034,0.16610711959105600,0.18956714311227600,0.20233353093029100,0.12012585429500100,0.1241948718236320
5605,Amanda found herself in a depressing situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,depressing,female,European,3,-1.9747459,-1.6583339,-1.5948782,-1.9558249,-2.0303185,0.13879657597246300,0.19045603470526300,0.20293324426647500,0.14144774830855100,0.1312936974457860
5606,Amanda found herself in a serious situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,serious,female,European,3,-2.0446043,-1.7594367,-1.5881872,-1.9321547,-1.9080439,0.12943139584895900,0.17214180399547800,0.20429562336037400,0.14483578436057800,0.1483703301265010
5607,Amanda found herself in a grim situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,grim,female,European,3,-1.9550445,-1.6843668,-1.5998218,-1.953162,-2.0238998,0.14155817721508600,0.18556189255438600,0.20193249915998900,0.14182491146853800,0.1321391427287270
5608,Amanda found herself in a heartbreaking situation.,<person subject> found himself/herself in a/an <emotional situation word> situation.,sadness,heartbreaking,female,European,3,-2.0967162,-1.7456783,-1.6093563,-1.9298102,-1.8788818,0.12285921164017700,0.17452656743799700,0.20001632315289700,0.1451757502262740,0.1527608274458490
